Sequential,Short,Name,DENOMINATORS,Tablename,unit,subsection,Column heading description in profile,AGG,order,Table descr
B6781,B43A_M_Trans_post_wrehsg_65_74,Males Transport postal and warehousing Age 65-74 years,B43A_M_Trans_post_wrehsg_Tot,B43A,people,employment|age_gender,65-74 years|MALES,,6781,Industry of Employment
B6780,B43A_M_Trans_post_wrehsg_55_64,Males Transport postal and warehousing Age 55-64 years,B43A_M_Trans_post_wrehsg_Tot,B43A,people,employment|age_gender,55-64 years|MALES,,6780,Industry of Employment
B6779,B43A_M_Trans_post_wrehsg_45_54,Males Transport postal and warehousing Age 45-54 years,B43A_M_Trans_post_wrehsg_Tot,B43A,people,employment|age_gender,45-54 years|MALES,,6779,Industry of Employment
B6778,B43A_M_Trans_post_wrehsg_35_44,Males Transport postal and warehousing Age 35-44 years,B43A_M_Trans_post_wrehsg_Tot,B43A,people,employment|age_gender,35-44 years|MALES,,6778,Industry of Employment
B6777,B43A_M_Trans_post_wrehsg_25_34,Males Transport postal and warehousing Age 25-34 years,B43A_M_Trans_post_wrehsg_Tot,B43A,people,employment|age_gender,25-34 years|MALES,,6777,Industry of Employment
B6776,B43A_M_Trans_post_wrehsg_20_24,Males Transport postal and warehousing Age 20-24 years,B43A_M_Trans_post_wrehsg_Tot,B43A,people,employment|age_gender,20-24 years|MALES,,6776,Industry of Employment
B6775,B43A_M_Trans_post_wrehsg_15_19,Males Transport postal and warehousing Age 15-19 years,B43A_M_Trans_post_wrehsg_Tot,B43A,people,employment|age_gender,15-19 years|MALES,,6775,Industry of Employment
B6774,B43A_M_Accom_food_Tot,Males Accommodation and food services Total,B43B_M_Tot_Tot,B43A,people,employment|age_gender,Total|MALES,,6774,Industry of Employment
B6773,B43A_M_Accom_food_85ov,Males Accommodation and food services Age 85 years and over,B43A_M_Accom_food_Tot,B43A,people,employment|age_gender,85 years and over|MALES,,6773,Industry of Employment
B6772,B43A_M_Accom_food_75_84,Males Accommodation and food services Age 75-84 years,B43A_M_Accom_food_Tot,B43A,people,employment|age_gender,75-84 years|MALES,,6772,Industry of Employment
B6771,B43A_M_Accom_food_65_74,Males Accommodation and food services Age 65-74 years,B43A_M_Accom_food_Tot,B43A,people,employment|age_gender,65-74 years|MALES,,6771,Industry of Employment
B6770,B43A_M_Accom_food_55_64,Males Accommodation and food services Age 55-64 years,B43A_M_Accom_food_Tot,B43A,people,employment|age_gender,55-64 years|MALES,,6770,Industry of Employment
B6769,B43A_M_Accom_food_45_54,Males Accommodation and food services Age 45-54 years,B43A_M_Accom_food_Tot,B43A,people,employment|age_gender,45-54 years|MALES,,6769,Industry of Employment
B6768,B43A_M_Accom_food_35_44,Males Accommodation and food services Age 35-44 years,B43A_M_Accom_food_Tot,B43A,people,employment|age_gender,35-44 years|MALES,,6768,Industry of Employment
B6767,B43A_M_Accom_food_25_34,Males Accommodation and food services Age 25-34 years,B43A_M_Accom_food_Tot,B43A,people,employment|age_gender,25-34 years|MALES,,6767,Industry of Employment
B6766,B43A_M_Accom_food_20_24,Males Accommodation and food services Age 20-24 years,B43A_M_Accom_food_Tot,B43A,people,employment|age_gender,20-24 years|MALES,,6766,Industry of Employment
B6765,B43A_M_Accom_food_15_19,Males Accommodation and food services Age 15-19 years,B43A_M_Accom_food_Tot,B43A,people,employment|age_gender,15-19 years|MALES,,6765,Industry of Employment
B6764,B43A_M_RetTde_Tot,Males Retail trade Total,B43B_M_Tot_Tot,B43A,people,employment|age_gender,Total|MALES,,6764,Industry of Employment
B6763,B43A_M_RetTde_85ov,Males Retail trade Age 85 years and over,B43A_M_RetTde_Tot,B43A,people,employment|age_gender,85 years and over|MALES,,6763,Industry of Employment
B6762,B43A_M_RetTde_75_84,Males Retail trade Age 75-84 years,B43A_M_RetTde_Tot,B43A,people,employment|age_gender,75-84 years|MALES,,6762,Industry of Employment
B6761,B43A_M_RetTde_65_74,Males Retail trade Age 65-74 years,B43A_M_RetTde_Tot,B43A,people,employment|age_gender,65-74 years|MALES,,6761,Industry of Employment
B6760,B43A_M_RetTde_55_64,Males Retail trade Age 55-64 years,B43A_M_RetTde_Tot,B43A,people,employment|age_gender,55-64 years|MALES,,6760,Industry of Employment
B6759,B43A_M_RetTde_45_54,Males Retail trade Age 45-54 years,B43A_M_RetTde_Tot,B43A,people,employment|age_gender,45-54 years|MALES,,6759,Industry of Employment
B6758,B43A_M_RetTde_35_44,Males Retail trade Age 35-44 years,B43A_M_RetTde_Tot,B43A,people,employment|age_gender,35-44 years|MALES,,6758,Industry of Employment
B6757,B43A_M_RetTde_25_34,Males Retail trade Age 25-34 years,B43A_M_RetTde_Tot,B43A,people,employment|age_gender,25-34 years|MALES,,6757,Industry of Employment
B6756,B43A_M_RetTde_20_24,Males Retail trade Age 20-24 years,B43A_M_RetTde_Tot,B43A,people,employment|age_gender,20-24 years|MALES,,6756,Industry of Employment
B6755,B43A_M_RetTde_15_19,Males Retail trade Age 15-19 years,B43A_M_RetTde_Tot,B43A,people,employment|age_gender,15-19 years|MALES,,6755,Industry of Employment
B6754,B43A_M_WhlesaleTde_Tot,Males Wholesale trade Total,B43B_M_Tot_Tot,B43A,people,employment|age_gender,Total|MALES,,6754,Industry of Employment
B6753,B43A_M_WhlesaleTde_85ov,Males Wholesale trade Age 85 years and over,B43A_M_WhlesaleTde_Tot,B43A,people,employment|age_gender,85 years and over|MALES,,6753,Industry of Employment
B6752,B43A_M_WhlesaleTde_75_84,Males Wholesale trade Age 75-84 years,B43A_M_WhlesaleTde_Tot,B43A,people,employment|age_gender,75-84 years|MALES,,6752,Industry of Employment
B6751,B43A_M_WhlesaleTde_65_74,Males Wholesale trade Age 65-74 years,B43A_M_WhlesaleTde_Tot,B43A,people,employment|age_gender,65-74 years|MALES,,6751,Industry of Employment
B6750,B43A_M_WhlesaleTde_55_64,Males Wholesale trade Age 55-64 years,B43A_M_WhlesaleTde_Tot,B43A,people,employment|age_gender,55-64 years|MALES,,6750,Industry of Employment
B6749,B43A_M_WhlesaleTde_45_54,Males Wholesale trade Age 45-54 years,B43A_M_WhlesaleTde_Tot,B43A,people,employment|age_gender,45-54 years|MALES,,6749,Industry of Employment
B6748,B43A_M_WhlesaleTde_35_44,Males Wholesale trade Age 35-44 years,B43A_M_WhlesaleTde_Tot,B43A,people,employment|age_gender,35-44 years|MALES,,6748,Industry of Employment
B6747,B43A_M_WhlesaleTde_25_34,Males Wholesale trade Age 25-34 years,B43A_M_WhlesaleTde_Tot,B43A,people,employment|age_gender,25-34 years|MALES,,6747,Industry of Employment
B6746,B43A_M_WhlesaleTde_20_24,Males Wholesale trade Age 20-24 years,B43A_M_WhlesaleTde_Tot,B43A,people,employment|age_gender,20-24 years|MALES,,6746,Industry of Employment
B6745,B43A_M_WhlesaleTde_15_19,Males Wholesale trade Age 15-19 years,B43A_M_WhlesaleTde_Tot,B43A,people,employment|age_gender,15-19 years|MALES,,6745,Industry of Employment
B6744,B43A_M_Constru_Tot,Males Construction Total,B43B_M_Tot_Tot,B43A,people,employment|age_gender,Total|MALES,,6744,Industry of Employment
B6743,B43A_M_Constru_85ov,Males Construction Age 85 years and over,B43A_M_Constru_Tot,B43A,people,employment|age_gender,85 years and over|MALES,,6743,Industry of Employment
B6742,B43A_M_Constru_75_84,Males Construction Age 75-84 years,B43A_M_Constru_Tot,B43A,people,employment|age_gender,75-84 years|MALES,,6742,Industry of Employment
B6741,B43A_M_Constru_65_74,Males Construction Age 65-74 years,B43A_M_Constru_Tot,B43A,people,employment|age_gender,65-74 years|MALES,,6741,Industry of Employment
B6740,B43A_M_Constru_55_64,Males Construction Age 55-64 years,B43A_M_Constru_Tot,B43A,people,employment|age_gender,55-64 years|MALES,,6740,Industry of Employment
B6739,B43A_M_Constru_45_54,Males Construction Age 45-54 years,B43A_M_Constru_Tot,B43A,people,employment|age_gender,45-54 years|MALES,,6739,Industry of Employment
B6738,B43A_M_Constru_35_44,Males Construction Age 35-44 years,B43A_M_Constru_Tot,B43A,people,employment|age_gender,35-44 years|MALES,,6738,Industry of Employment
B6737,B43A_M_Constru_25_34,Males Construction Age 25-34 years,B43A_M_Constru_Tot,B43A,people,employment|age_gender,25-34 years|MALES,,6737,Industry of Employment
B6736,B43A_M_Constru_20_24,Males Construction Age 20-24 years,B43A_M_Constru_Tot,B43A,people,employment|age_gender,20-24 years|MALES,,6736,Industry of Employment
B6735,B43A_M_Constru_15_19,Males Construction Age 15-19 years,B43A_M_Constru_Tot,B43A,people,employment|age_gender,15-19 years|MALES,,6735,Industry of Employment
B6734,B43A_M_El_Gas_Wt_Waste_Tot,Males Electricity gas water and waste services Total,B43B_M_Tot_Tot,B43A,people,employment|age_gender,Total|MALES,,6734,Industry of Employment
B6733,B43A_M_El_Gas_Wt_Waste_85ov,Males Electricity gas water and waste services Age 85 years and over,B43A_M_El_Gas_Wt_Waste_Tot,B43A,people,employment|age_gender,85 years and over|MALES,,6733,Industry of Employment
B6732,B43A_M_El_Gas_Wt_Waste_75_84,Males Electricity gas water and waste services Age 75-84 years,B43A_M_El_Gas_Wt_Waste_Tot,B43A,people,employment|age_gender,75-84 years|MALES,,6732,Industry of Employment
B6731,B43A_M_El_Gas_Wt_Waste_65_74,Males Electricity gas water and waste services Age 65-74 years,B43A_M_El_Gas_Wt_Waste_Tot,B43A,people,employment|age_gender,65-74 years|MALES,,6731,Industry of Employment
B6730,B43A_M_El_Gas_Wt_Waste_55_64,Males Electricity gas water and waste services Age 55-64 years,B43A_M_El_Gas_Wt_Waste_Tot,B43A,people,employment|age_gender,55-64 years|MALES,,6730,Industry of Employment
B6729,B43A_M_El_Gas_Wt_Waste_45_54,Males Electricity gas water and waste services Age 45-54 years,B43A_M_El_Gas_Wt_Waste_Tot,B43A,people,employment|age_gender,45-54 years|MALES,,6729,Industry of Employment
B6728,B43A_M_El_Gas_Wt_Waste_35_44,Males Electricity gas water and waste services Age 35-44 years,B43A_M_El_Gas_Wt_Waste_Tot,B43A,people,employment|age_gender,35-44 years|MALES,,6728,Industry of Employment
B6727,B43A_M_El_Gas_Wt_Waste_25_34,Males Electricity gas water and waste services Age 25-34 years,B43A_M_El_Gas_Wt_Waste_Tot,B43A,people,employment|age_gender,25-34 years|MALES,,6727,Industry of Employment
B6726,B43A_M_El_Gas_Wt_Waste_20_24,Males Electricity gas water and waste services Age 20-24 years,B43A_M_El_Gas_Wt_Waste_Tot,B43A,people,employment|age_gender,20-24 years|MALES,,6726,Industry of Employment
B6725,B43A_M_El_Gas_Wt_Waste_15_19,Males Electricity gas water and waste services Age 15-19 years,B43A_M_El_Gas_Wt_Waste_Tot,B43A,people,employment|age_gender,15-19 years|MALES,,6725,Industry of Employment
B6724,B43A_M_Manufact_Tot,Males Manufacturing Total,B43B_M_Tot_Tot,B43A,people,employment|age_gender,Total|MALES,,6724,Industry of Employment
B6723,B43A_M_Manufact_85ov,Males Manufacturing Age 85 years and over,B43A_M_Manufact_Tot,B43A,people,employment|age_gender,85 years and over|MALES,,6723,Industry of Employment
B6722,B43A_M_Manufact_75_84,Males Manufacturing Age 75-84 years,B43A_M_Manufact_Tot,B43A,people,employment|age_gender,75-84 years|MALES,,6722,Industry of Employment
B6721,B43A_M_Manufact_65_74,Males Manufacturing Age 65-74 years,B43A_M_Manufact_Tot,B43A,people,employment|age_gender,65-74 years|MALES,,6721,Industry of Employment
B6720,B43A_M_Manufact_55_64,Males Manufacturing Age 55-64 years,B43A_M_Manufact_Tot,B43A,people,employment|age_gender,55-64 years|MALES,,6720,Industry of Employment
B6719,B43A_M_Manufact_45_54,Males Manufacturing Age 45-54 years,B43A_M_Manufact_Tot,B43A,people,employment|age_gender,45-54 years|MALES,,6719,Industry of Employment
B6718,B43A_M_Manufact_35_44,Males Manufacturing Age 35-44 years,B43A_M_Manufact_Tot,B43A,people,employment|age_gender,35-44 years|MALES,,6718,Industry of Employment
B6717,B43A_M_Manufact_25_34,Males Manufacturing Age 25-34 years,B43A_M_Manufact_Tot,B43A,people,employment|age_gender,25-34 years|MALES,,6717,Industry of Employment
B6716,B43A_M_Manufact_20_24,Males Manufacturing Age 20-24 years,B43A_M_Manufact_Tot,B43A,people,employment|age_gender,20-24 years|MALES,,6716,Industry of Employment
B6715,B43A_M_Manufact_15_19,Males Manufacturing Age 15-19 years,B43A_M_Manufact_Tot,B43A,people,employment|age_gender,15-19 years|MALES,,6715,Industry of Employment
B6714,B43A_M_Mining_Tot,Males Mining Total,B43B_M_Tot_Tot,B43A,people,employment|age_gender,Total|MALES,,6714,Industry of Employment
B6713,B43A_M_Mining_85ov,Males Mining Age 85 years and over,B43A_M_Mining_Tot,B43A,people,employment|age_gender,85 years and over|MALES,,6713,Industry of Employment
B6712,B43A_M_Mining_75_84,Males Mining Age 75-84 years,B43A_M_Mining_Tot,B43A,people,employment|age_gender,75-84 years|MALES,,6712,Industry of Employment
B6711,B43A_M_Mining_65_74,Males Mining Age 65-74 years,B43A_M_Mining_Tot,B43A,people,employment|age_gender,65-74 years|MALES,,6711,Industry of Employment
B6710,B43A_M_Mining_55_64,Males Mining Age 55-64 years,B43A_M_Mining_Tot,B43A,people,employment|age_gender,55-64 years|MALES,,6710,Industry of Employment
B6709,B43A_M_Mining_45_54,Males Mining Age 45-54 years,B43A_M_Mining_Tot,B43A,people,employment|age_gender,45-54 years|MALES,,6709,Industry of Employment
B6708,B43A_M_Mining_35_44,Males Mining Age 35-44 years,B43A_M_Mining_Tot,B43A,people,employment|age_gender,35-44 years|MALES,,6708,Industry of Employment
B6707,B43A_M_Mining_25_34,Males Mining Age 25-34 years,B43A_M_Mining_Tot,B43A,people,employment|age_gender,25-34 years|MALES,,6707,Industry of Employment
B6706,B43A_M_Mining_20_24,Males Mining Age 20-24 years,B43A_M_Mining_Tot,B43A,people,employment|age_gender,20-24 years|MALES,,6706,Industry of Employment
B6705,B43A_M_Mining_15_19,Males Mining Age 15-19 years,B43A_M_Mining_Tot,B43A,people,employment|age_gender,15-19 years|MALES,,6705,Industry of Employment
B6704,B43A_M_Ag_For_Fshg_Tot,Males Agriculture forestry and fishing Total,B43B_M_Tot_Tot,B43A,people,employment|age_gender,Total|MALES,,6704,Industry of Employment
B6703,B43A_M_Ag_For_Fshg_85ov,Males Agriculture forestry and fishing Age 85 years and over,B43A_M_Ag_For_Fshg_Tot,B43A,people,employment|age_gender,85 years and over|MALES,,6703,Industry of Employment
B6702,B43A_M_Ag_For_Fshg_75_84,Males Agriculture forestry and fishing Age 75-84 years,B43A_M_Ag_For_Fshg_Tot,B43A,people,employment|age_gender,75-84 years|MALES,,6702,Industry of Employment
B6701,B43A_M_Ag_For_Fshg_65_74,Males Agriculture forestry and fishing Age 65-74 years,B43A_M_Ag_For_Fshg_Tot,B43A,people,employment|age_gender,65-74 years|MALES,,6701,Industry of Employment
B6700,B43A_M_Ag_For_Fshg_55_64,Males Agriculture forestry and fishing Age 55-64 years,B43A_M_Ag_For_Fshg_Tot,B43A,people,employment|age_gender,55-64 years|MALES,,6700,Industry of Employment
B6699,B43A_M_Ag_For_Fshg_45_54,Males Agriculture forestry and fishing Age 45-54 years,B43A_M_Ag_For_Fshg_Tot,B43A,people,employment|age_gender,45-54 years|MALES,,6699,Industry of Employment
B6698,B43A_M_Ag_For_Fshg_35_44,Males Agriculture forestry and fishing Age 35-44 years,B43A_M_Ag_For_Fshg_Tot,B43A,people,employment|age_gender,35-44 years|MALES,,6698,Industry of Employment
B6697,B43A_M_Ag_For_Fshg_25_34,Males Agriculture forestry and fishing Age 25-34 years,B43A_M_Ag_For_Fshg_Tot,B43A,people,employment|age_gender,25-34 years|MALES,,6697,Industry of Employment
B6696,B43A_M_Ag_For_Fshg_20_24,Males Agriculture forestry and fishing Age 20-24 years,B43A_M_Ag_For_Fshg_Tot,B43A,people,employment|age_gender,20-24 years|MALES,,6696,Industry of Employment
B6695,B43A_M_Ag_For_Fshg_15_19,Males Agriculture forestry and fishing Age 15-19 years,B43A_M_Ag_For_Fshg_Tot,B43A,people,employment|age_gender,15-19 years|MALES,,6695,Industry of Employment
B7534,B44B_Tot_Tot,Total Total,B01_Tot_P_P,B44B,people,employment,Total,,7534,Industry of Employment
B7533,B44B_Tot_OcID_NS,Total Occupation Inadequately described Not stated,B44B_Tot_Tot,B44B,people,employment,Occupation inadequately described/ Not stated,,7533,Industry of Employment
B7532,B44B_Tot_OcLab,Total Occupation Labourers,B44B_Tot_Tot,B44B,people,employment,Labourers,,7532,Industry of Employment
B7531,B44B_Tot_OcMacOp_Driv,Total Occupation Machinery operators and drivers,B44B_Tot_Tot,B44B,people,employment,Machinery operators & drivers,,7531,Industry of Employment
B7530,B44B_Tot_OcSalesWk,Total Occupation Sales workers,B44B_Tot_Tot,B44B,people,employment,Sales workers,,7530,Industry of Employment
B7529,B44B_Tot_OcClericAdm,Total Occupation Clerical and administrative workers,B44B_Tot_Tot,B44B,people,employment,Clerical & administrative workers,,7529,Industry of Employment
B7528,B44B_Tot_OcComPerS,Total Occupation Community and personal service workers,B44B_Tot_Tot,B44B,people,employment,Community & personal service workers,,7528,Industry of Employment
B7527,B44B_Tot_OcTechTrdW,Total Occupation Technicians and trades workers,B44B_Tot_Tot,B44B,people,employment,Technicians & trades workers,,7527,Industry of Employment
B7526,B44B_Tot_OcProf,Total Occupation Professionals,B44B_Tot_Tot,B44B,people,employment,Professionals,,7526,Industry of Employment
B7525,B44B_Tot_OcMngr,Total Occupation Managers,B44B_Tot_Tot,B44B,people,employment,Managers,,7525,Industry of Employment
B7524,B44A_ID_NS_Tot,Inadequately described Not stated Total,B44B_Tot_Tot,B44A,people,employment,Total,,7524,Industry of Employment
B7523,B44A_ID_NS_OcID_NS,Inadequately described Not stated Occupation Inadequately described Not stated,B44A_ID_NS_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7523,Industry of Employment
B7522,B44A_ID_NS_OcLab,Inadequately described Not stated Occupation Labourers,B44A_ID_NS_Tot,B44A,people,employment,Labourers,,7522,Industry of Employment
B7521,B44A_ID_NS_OcMacOp_Driv,Inadequately described Not stated Occupation Machinery operators and drivers,B44A_ID_NS_Tot,B44A,people,employment,Machinery operators & drivers,,7521,Industry of Employment
B7520,B44A_ID_NS_OcSalesWk,Inadequately described Not stated Occupation Sales workers,B44A_ID_NS_Tot,B44A,people,employment,Sales workers,,7520,Industry of Employment
B7519,B44A_ID_NS_OcClericAdm,Inadequately described Not stated Occupation Clerical and administrative workers,B44A_ID_NS_Tot,B44A,people,employment,Clerical & administrative workers,,7519,Industry of Employment
B7518,B44A_ID_NS_OcComPerS,Inadequately described Not stated Occupation Community and personal service workers,B44A_ID_NS_Tot,B44A,people,employment,Community & personal service workers,,7518,Industry of Employment
B7517,B44A_ID_NS_OcTechTrdW,Inadequately described Not stated Occupation Technicians and trades workers,B44A_ID_NS_Tot,B44A,people,employment,Technicians & trades workers,,7517,Industry of Employment
B7516,B44A_ID_NS_OcProf,Inadequately described Not stated Occupation Professionals,B44A_ID_NS_Tot,B44A,people,employment,Professionals,,7516,Industry of Employment
B7515,B44A_ID_NS_OcMngr,Inadequately described Not stated Occupation Managers,B44A_ID_NS_Tot,B44A,people,employment,Managers,,7515,Industry of Employment
B7514,B44A_Other_scs_Tot,Other services Total,B44B_Tot_Tot,B44A,people,employment,Total,,7514,Industry of Employment
B7513,B44A_Other_scs_OcID_NS,Other services Occupation Inadequately described Not stated,B44A_Other_scs_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7513,Industry of Employment
B7512,B44A_Other_scs_OcLab,Other services Occupation Labourers,B44A_Other_scs_Tot,B44A,people,employment,Labourers,,7512,Industry of Employment
B7511,B44A_Other_scs_OcMacOp_Driv,Other services Occupation Machinery operators and drivers,B44A_Other_scs_Tot,B44A,people,employment,Machinery operators & drivers,,7511,Industry of Employment
B7510,B44A_Other_scs_OcSalesWk,Other services Occupation Sales workers,B44A_Other_scs_Tot,B44A,people,employment,Sales workers,,7510,Industry of Employment
B7509,B44A_Other_scs_OcClericAdmin,Other services Occupation Clerical and administrative workers,B44A_Other_scs_Tot,B44A,people,employment,Clerical & administrative workers,,7509,Industry of Employment
B7508,B44A_Other_scs_OcCom_PS_W,Other services Occupation Community and personal service workers,B44A_Other_scs_Tot,B44A,people,employment,Community & personal service workers,,7508,Industry of Employment
B7507,B44A_Other_scs_OcTechTrdW,Other services Occupation Technicians and trades workers,B44A_Other_scs_Tot,B44A,people,employment,Technicians & trades workers,,7507,Industry of Employment
B7506,B44A_Other_scs_OcProf,Other services Occupation Professionals,B44A_Other_scs_Tot,B44A,people,employment,Professionals,,7506,Industry of Employment
B7505,B44A_Other_scs_OcMngr,Other services Occupation Managers,B44A_Other_scs_Tot,B44A,people,employment,Managers,,7505,Industry of Employment
B7504,B44A_ArtRecreatTot,Arts and recreation services Total,B44B_Tot_Tot,B44A,people,employment,Total,,7504,Industry of Employment
B7503,B44A_ArtRecreatOcID_NS,Arts and recreation services Occupation Inadequately described Not stated,B44A_ArtRecreatTot,B44A,people,employment,Occupation inadequately described/ Not stated,,7503,Industry of Employment
B7502,B44A_ArtRecreatOcLab,Arts and recreation services Occupation Labourers,B44A_ArtRecreatTot,B44A,people,employment,Labourers,,7502,Industry of Employment
B7501,B44A_ArtRecreatOcMacOp_Driv,Arts and recreation services Occupation Machinery operators and drivers,B44A_ArtRecreatTot,B44A,people,employment,Machinery operators & drivers,,7501,Industry of Employment
B7500,B44A_ArtRecreatOcSalesWk,Arts and recreation services Occupation Sales workers,B44A_ArtRecreatTot,B44A,people,employment,Sales workers,,7500,Industry of Employment
B7499,B44A_ArtRecreatOcClericAdm,Arts and recreation services Occupation Clerical and administrative workers,B44A_ArtRecreatTot,B44A,people,employment,Clerical & administrative workers,,7499,Industry of Employment
B7498,B44A_ArtRecreatOcComPerS,Arts and recreation services Occupation Community and personal service workers,B44A_ArtRecreatTot,B44A,people,employment,Community & personal service workers,,7498,Industry of Employment
B7497,B44A_ArtRecreatOcTechTrdW,Arts and recreation services Occupation Technicians and trades workers,B44A_ArtRecreatTot,B44A,people,employment,Technicians & trades workers,,7497,Industry of Employment
B7496,B44A_ArtRecreatOcProf,Arts and recreation services Occupation Professionals,B44A_ArtRecreatTot,B44A,people,employment,Professionals,,7496,Industry of Employment
B7495,B44A_ArtRecreatOcMngr,Arts and recreation services Occupation Managers,B44A_ArtRecreatTot,B44A,people,employment,Managers,,7495,Industry of Employment
B7494,B44A_Hlth_care_soc_Tot,Health care and social assistance Total,B44B_Tot_Tot,B44A,people,employment,Total,,7494,Industry of Employment
B7493,B44A_Hlth_care_soc_OcID_NS,Health care and social assistance Occupation Inadequately described Not stated,B44A_Hlth_care_soc_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7493,Industry of Employment
B7492,B44A_Hlth_care_soc_OcLab,Health care and social assistance Occupation Labourers,B44A_Hlth_care_soc_Tot,B44A,people,employment,Labourers,,7492,Industry of Employment
B7491,B44A_Hlth_care_soc_OcMacOp_Driv,Health care and social assistance Occupation Machinery operators and drivers,B44A_Hlth_care_soc_Tot,B44A,people,employment,Machinery operators & drivers,,7491,Industry of Employment
B7490,B44A_Hlth_care_soc_OcSalesWk,Health care and social assistance Occupation Sales workers,B44A_Hlth_care_soc_Tot,B44A,people,employment,Sales workers,,7490,Industry of Employment
B7489,B44A_Hlth_care_soc_OcClericAdm,Health care and social assistance Occupation Clerical and administrative workers,B44A_Hlth_care_soc_Tot,B44A,people,employment,Clerical & administrative workers,,7489,Industry of Employment
B7488,B44A_Hlth_care_soc_OcComPerS,Health care and social assistance Occupation Community and personal service workers,B44A_Hlth_care_soc_Tot,B44A,people,employment,Community & personal service workers,,7488,Industry of Employment
B7487,B44A_Hlth_care_soc_OcTechTrdW,Health care and social assistance Occupation Technicians and trades workers,B44A_Hlth_care_soc_Tot,B44A,people,employment,Technicians & trades workers,,7487,Industry of Employment
B7486,B44A_Hlth_care_soc_OcProf,Health care and social assistance Occupation Professionals,B44A_Hlth_care_soc_Tot,B44A,people,employment,Professionals,,7486,Industry of Employment
B7485,B44A_Hlth_care_soc_OcMngr,Health care and social assistance Occupation Managers,B44A_Hlth_care_soc_Tot,B44A,people,employment,Managers,,7485,Industry of Employment
B7484,B44A_Educ_training_Tot,Education and training Total,B44B_Tot_Tot,B44A,people,employment,Total,,7484,Industry of Employment
B7483,B44A_Educ_training_OcID_NS,Education and training Occupation Inadequately described Not stated,B44A_Educ_training_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7483,Industry of Employment
B7482,B44A_Educ_training_OcLab,Education and training Occupation Labourers,B44A_Educ_training_Tot,B44A,people,employment,Labourers,,7482,Industry of Employment
B7481,B44A_Educ_training_OcMacOp_Driv,Education and training Occupation Machinery operators and drivers,B44A_Educ_training_Tot,B44A,people,employment,Machinery operators & drivers,,7481,Industry of Employment
B7480,B44A_Educ_training_OcSalesWk,Education and training Occupation Sales workers,B44A_Educ_training_Tot,B44A,people,employment,Sales workers,,7480,Industry of Employment
B7479,B44A_Educ_training_OcClericAdm,Education and training Occupation Clerical and administrative workers,B44A_Educ_training_Tot,B44A,people,employment,Clerical & administrative workers,,7479,Industry of Employment
B7478,B44A_Educ_training_OcComPerS,Education and training Occupation Community and personal service workers,B44A_Educ_training_Tot,B44A,people,employment,Community & personal service workers,,7478,Industry of Employment
B7477,B44A_Educ_training_OcTechTrdW,Education and training Occupation Technicians and trades workers,B44A_Educ_training_Tot,B44A,people,employment,Technicians & trades workers,,7477,Industry of Employment
B7476,B44A_Educ_training_OcProf,Education and training Occupation Professionals,B44A_Educ_training_Tot,B44A,people,employment,Professionals,,7476,Industry of Employment
B7475,B44A_Educ_training_OcMngr,Education and training Occupation Managers,B44A_Educ_training_Tot,B44A,people,employment,Managers,,7475,Industry of Employment
B7474,B44A_Pub_adm_sfty_Tot,Public administration and safety Total,B44B_Tot_Tot,B44A,people,employment,Total,,7474,Industry of Employment
B7473,B44A_Pub_adm_sfty_OcID_NS,Public administration and safety Occupation Inadequately described Not stated,B44A_Pub_adm_sfty_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7473,Industry of Employment
B7472,B44A_Pub_adm_sfty_OcLab,Public administration and safety Occupation Labourers,B44A_Pub_adm_sfty_Tot,B44A,people,employment,Labourers,,7472,Industry of Employment
B7471,B44A_Pub_adm_sfty_OcMacOp_Driv,Public administration and safety Occupation Machinery operators and drivers,B44A_Pub_adm_sfty_Tot,B44A,people,employment,Machinery operators & drivers,,7471,Industry of Employment
B7470,B44A_Pub_adm_sfty_OcSalesWk,Public administration and safety Occupation Sales workers,B44A_Pub_adm_sfty_Tot,B44A,people,employment,Sales workers,,7470,Industry of Employment
B7469,B44A_Pub_adm_sfty_OcClericAdm,Public administration and safety Occupation Clerical and administrative workers,B44A_Pub_adm_sfty_Tot,B44A,people,employment,Clerical & administrative workers,,7469,Industry of Employment
B7468,B44A_Pub_adm_sfty_OcComPerS,Public administration and safety Occupation Community and personal service workers,B44A_Pub_adm_sfty_Tot,B44A,people,employment,Community & personal service workers,,7468,Industry of Employment
B7467,B44A_Pub_adm_sfty_OcTechTrdW,Public administration and safety Occupation Technicians and trades workers,B44A_Pub_adm_sfty_Tot,B44A,people,employment,Technicians & trades workers,,7467,Industry of Employment
B7466,B44A_Pub_adm_sfty_OcProf,Public administration and safety Occupation Professionals,B44A_Pub_adm_sfty_Tot,B44A,people,employment,Professionals,,7466,Industry of Employment
B7465,B44A_Pub_adm_sfty_OcMngr,Public administration and safety Occupation Managers,B44A_Pub_adm_sfty_Tot,B44A,people,employment,Managers,,7465,Industry of Employment
B7464,B44A_Admin_sup_s_Tot,Administrative and support services Total,B44B_Tot_Tot,B44A,people,employment,Total,,7464,Industry of Employment
